Ministry_name-Portefeuilleministériel_nom,Other-than-budgetary-expenditures_Autres-que-depenses-budgetaires,EntityDept_name_fra-EntitéMin_nom_fra,ProgramorCoreResponsibility-ProgrammeouResponsabilitéessentielle_code_PROG,ProgramorCoreResponsibility_name-ProgrammeouResponsabilitéessentielle_nom_PROG,ProgramorCoreResponsibility-ProgrammeouResponsabilitéessentielle_description_PROG,ProgramInventory-Répertoiredesprogrammes_code_PROG,ProgramInventory_name-Répertoiredesprogrammes_nom_PROG,ProgramInventory-Répertoiredesprogrammes_description_PROG,Notes,Department_specific-Particulier_au_ministère
"Revenu national",,"Agence du revenu du Canada","BRB00","Prestations","S'assurer que les Canadiens obtiennent le soutien et les renseignements dont ils ont besoin pour obtenir l'appui et les renseignements nécessaires pour savoir quelles sont les prestations auxquels ils pourraient avoir droit, pour qu'ils reçoivent leurs paiements de prestations en temps opportun, et qu'ils aient des moyens de recours lorsqu'ils sont en désaccord avec une décision sur leur admissibilité aux prestations.","BRB01","Prestations","",""," - 130 - Agence du revenu du Canada

 - 122 - Agence du revenu du Canada - (activités administrées)"
"Revenu national",,"Agence du revenu du Canada","BRC00","Ombudsman des contribuables","Les Canadiens ont accès à un examen crédible et indépendant des plaintes liées au service au sujet de l'Agence du revenu du Canada.","BRC01","Ombudsman des contribuables","",""," - 130 - Agence du revenu du Canada

 - 122 - Agence du revenu du Canada - (activités administrées)"
"Revenu national",,"Agence du revenu du Canada","ISSA0","Services internes","Les services de soutien internes sont des groupes d'activités et de ressources connexes qui sont gérés de façon à répondre aux besoins des programmes et des autres obligations générales d'une organisation. Les services internes comprennent uniquement les activités et les ressources destinées à l'ensemble d'une organisation et non celles fournies à un programme particulier.Vous trouverez ci-dessous une liste des codes que composent son répertoire de programmes.","ISSA1","Services de gestion et de surveillance","","2 La note relative au code ISSA0 s’applique."," - 130 - Agence du revenu du Canada

 - 122 - Agence du revenu du Canada - (activités administrées)"
"Revenu national",,"Agence du revenu du Canada","ISSA0","Services internes","Les services de soutien internes sont des groupes d'activités et de ressources connexes qui sont gérés de façon à répondre aux besoins des programmes et des autres obligations générales d'une organisation. Les services internes comprennent uniquement les activités et les ressources destinées à l'ensemble d'une organisation et non celles fournies à un programme particulier.Vous trouverez ci-dessous une liste des codes que composent son répertoire de programmes.","ISSA2","Services de communication","","2 La note relative au code ISSA0 s’applique."," - 130 - Agence du revenu du Canada

 - 122 - Agence du revenu du Canada - (activités administrées)"
"Revenu national",,"Agence du revenu du Canada","ISSA0","Services internes","Les services de soutien internes sont des groupes d'activités et de ressources connexes qui sont gérés de façon à répondre aux besoins des programmes et des autres obligations générales d'une organisation. Les services internes comprennent uniquement les activités et les ressources destinées à l'ensemble d'une organisation et non celles fournies à un programme particulier.Vous trouverez ci-dessous une liste des codes que composent son répertoire de programmes.","ISSA3","Services juridiques","","2 La note relative au code ISSA0 s’applique."," - 130 - Agence du revenu du Canada

 - 122 - Agence du revenu du Canada - (activités administrées)"
"Revenu national",,"Agence du revenu du Canada","ISSA0","Services internes","Les services de soutien internes sont des groupes d'activités et de ressources connexes qui sont gérés de façon à répondre aux besoins des programmes et des autres obligations générales d'une organisation. Les services internes comprennent uniquement les activités et les ressources destinées à l'ensemble d'une organisation et non celles fournies à un programme particulier.Vous trouverez ci-dessous une liste des codes que composent son répertoire de programmes.","ISSA4","Services de gestion des ressources humaines","","2 La note relative au code ISSA0 s’applique."," - 130 - Agence du revenu du Canada

 - 122 - Agence du revenu du Canada - (activités administrées)"
"Revenu national",,"Agence du revenu du Canada","ISSA0","Services internes","Les services de soutien internes sont des groupes d'activités et de ressources connexes qui sont gérés de façon à répondre aux besoins des programmes et des autres obligations générales d'une organisation. Les services internes comprennent uniquement les activités et les ressources destinées à l'ensemble d'une organisation et non celles fournies à un programme particulier.Vous trouverez ci-dessous une liste des codes que composent son répertoire de programmes.","ISSA5","Services de gestion financière","","2 La note relative au code ISSA0 s’applique."," - 130 - Agence du revenu du Canada

 - 122 - Agence du revenu du Canada - (activités administrées)"
"Revenu national",,"Agence du revenu du Canada","ISSA0","Services internes","Les services de soutien internes sont des groupes d'activités et de ressources connexes qui sont gérés de façon à répondre aux besoins des programmes et des autres obligations générales d'une organisation. Les services internes comprennent uniquement les activités et les ressources destinées à l'ensemble d'une organisation et non celles fournies à un programme particulier.Vous trouverez ci-dessous une liste des codes que composent son répertoire de programmes.","ISSA6","Services de gestion de l'information","","2 La note relative au code ISSA0 s’applique."," - 130 - Agence du revenu du Canada

 - 122 - Agence du revenu du Canada - (activités administrées)"
"Revenu national",,"Agence du revenu du Canada","ISSA0","Services internes","Les services de soutien internes sont des groupes d'activités et de ressources connexes qui sont gérés de façon à répondre aux besoins des programmes et des autres obligations générales d'une organisation. Les services internes comprennent uniquement les activités et les ressources destinées à l'ensemble d'une organisation et non celles fournies à un programme particulier.Vous trouverez ci-dessous une liste des codes que composent son répertoire de programmes.","ISSA7","Services de gestion de la technologie de l'information","","2 La note relative au code ISSA0 s’applique."," - 130 - Agence du revenu du Canada

 - 122 - Agence du revenu du Canada - (activités administrées)"
"Revenu national",,"Agence du revenu du Canada","ISSA0","Services internes","Les services de soutien internes sont des groupes d'activités et de ressources connexes qui sont gérés de façon à répondre aux besoins des programmes et des autres obligations générales d'une organisation. Les services internes comprennent uniquement les activités et les ressources destinées à l'ensemble d'une organisation et non celles fournies à un programme particulier.Vous trouverez ci-dessous une liste des codes que composent son répertoire de programmes.","ISSA8","Services de gestion des biens immobiliers","","2 La note relative au code ISSA0 s’applique."," - 130 - Agence du revenu du Canada

 - 122 - Agence du revenu du Canada - (activités administrées)"
"Revenu national",,"Agence du revenu du Canada","ISSA0","Services internes","Les services de soutien internes sont des groupes d'activités et de ressources connexes qui sont gérés de façon à répondre aux besoins des programmes et des autres obligations générales d'une organisation. Les services internes comprennent uniquement les activités et les ressources destinées à l'ensemble d'une organisation et non celles fournies à un programme particulier.Vous trouverez ci-dessous une liste des codes que composent son répertoire de programmes.","ISSA9","Services de gestion du matériel","","2 La note relative au code ISSA0 s’applique."," - 130 - Agence du revenu du Canada

 - 122 - Agence du revenu du Canada - (activités administrées)"
"Revenu national",,"Agence du revenu du Canada","ISSA0","Services internes","Les services de soutien internes sont des groupes d'activités et de ressources connexes qui sont gérés de façon à répondre aux besoins des programmes et des autres obligations générales d'une organisation. Les services internes comprennent uniquement les activités et les ressources destinées à l'ensemble d'une organisation et non celles fournies à un programme particulier.Vous trouverez ci-dessous une liste des codes que composent son répertoire de programmes.","ISSAZ","Services de gestion des acquisitions","","2 La note relative au code ISSA0 s’applique."," - 130 - Agence du revenu du Canada

 - 122 - Agence du revenu du Canada - (activités administrées)"
"Patrimoine Canadien",,"Patrimoine canadien (Ministère du)","BSD00","Créativité, arts et culture","Veiller à ce qu’un large éventail de contenu artistique et culturel canadien soit accessible au pays et à l’étranger. Offrir aux Canadiens des occasions de s’engager et de participer à la vie créative du Canada, en créant un sentiment d’appartenance et d’inclusion. Contribuer au succès des activités qui favorisent la créativité, les possibilités d’innovation, de croissance et d’emploi dans le secteur culturel et pour l’économie créative du Canada. Appuyer les politiques et les mesures législatives et réglementaires; gérer des programmes de financement supportant la création, la formation professionnelle, l’infrastructure culturelle et la diffusion des arts; le développement des affaires et d’initiatives de commercialisation; et l’établissement de partenariats au Canada et à l’étranger.","BSD01","Arts","","","135 - Patrimoine canadien (Ministère du)"
