Ministry_name-Portefeuilleministériel_nom,Other-than-budgetary-expenditures_Autres-que-depenses-budgetaires,EntityDept_name_fra-EntitéMin_nom_fra,ProgramorCoreResponsibility-ProgrammeouResponsabilitéessentielle_code_PROG,ProgramorCoreResponsibility_name-ProgrammeouResponsabilitéessentielle_nom_PROG,ProgramorCoreResponsibility-ProgrammeouResponsabilitéessentielle_description_PROG,ProgramInventory-Répertoiredesprogrammes_code_PROG,ProgramInventory_name-Répertoiredesprogrammes_nom_PROG,ProgramInventory-Répertoiredesprogrammes_description_PROG,Notes,Department_specific-Particulier_au_ministère
"Ressources naturelles",,"Commission canadienne de sûreté nucléaire","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.",,,"","1 Ce ministère n'a pas à ventiler les dépenses relatives aux services internes en utilisant les codes de programmes spécifiques aux groupes suivants : services de gestion et de surveillance, services des communications, services juridiques, services de gestion des ressources humaines, services de gestion des finances, services de gestion de l'information, services des technologies de l'information, services de gestion des biens, services de gestion du matériel, services de gestion des acquisitions et autres services administratifs. Ce ministère utilisera strictement le code des services internes.","047 - Commission canadienne de sûreté nucléaire"
"Ressources naturelles",,"Administration du pipe-line du Nord","BWQ00","Surveiller et réglementer la planification et la construction de la partie canadienne du projet de gazoduc de la route de l'Alaska","Surveiller et réglementer la planification et la construction de la partie canadienne du projet de gazoduc de la route de l’Alaska.","BWQ01","Surveiller et réglementer la planification et la construction de la partie canadienne du projet de gazoduc de la route de l'Alaska","","","066 - Administration du pipe-line du Nord"
"Ressources naturelles",,"Régie canadienne de l'énergie","BXT00","Surveillance de la sécurité et de l'environnement","Fixer des attentes réglementaires pour les sociétés réglementées  et veiller à l'exécution tout le long du cycle de vie des activités liées à l'énergie – de la construction à l'exploitation, puis à la cessation d'exploitation. Les activités concernent des pipelines et des installations connexes, des lignes internationales de transport d'électricité, l'énergie renouvelable extracôtière, les droits et tarifs, les exportations et les importations d'énergie, l'exploration pétrolière et gazière et le forage dans certaines zones situées dans le Nord et au large des côtes du Canada.","BXT01","Rendement des sociétés","","","195 - Régie canadienne de l'énergie"
"Ressources naturelles",,"Régie canadienne de l'énergie","BXT00","Surveillance de la sécurité et de l'environnement","Fixer des attentes réglementaires pour les sociétés réglementées  et veiller à l'exécution tout le long du cycle de vie des activités liées à l'énergie – de la construction à l'exploitation, puis à la cessation d'exploitation. Les activités concernent des pipelines et des installations connexes, des lignes internationales de transport d'électricité, l'énergie renouvelable extracôtière, les droits et tarifs, les exportations et les importations d'énergie, l'exploration pétrolière et gazière et le forage dans certaines zones situées dans le Nord et au large des côtes du Canada.","BXT02","Système de gestion et rendement du secteur","","","195 - Régie canadienne de l'énergie"
"Ressources naturelles",,"Régie canadienne de l'énergie","BXT00","Surveillance de la sécurité et de l'environnement","Fixer des attentes réglementaires pour les sociétés réglementées  et veiller à l'exécution tout le long du cycle de vie des activités liées à l'énergie – de la construction à l'exploitation, puis à la cessation d'exploitation. Les activités concernent des pipelines et des installations connexes, des lignes internationales de transport d'électricité, l'énergie renouvelable extracôtière, les droits et tarifs, les exportations et les importations d'énergie, l'exploration pétrolière et gazière et le forage dans certaines zones situées dans le Nord et au large des côtes du Canada.","BXT03","Gestion des situations d'urgence","","","195 - Régie canadienne de l'énergie"
"Ressources naturelles",,"Régie canadienne de l'énergie","BXT00","Surveillance de la sécurité et de l'environnement","Fixer des attentes réglementaires pour les sociétés réglementées  et veiller à l'exécution tout le long du cycle de vie des activités liées à l'énergie – de la construction à l'exploitation, puis à la cessation d'exploitation. Les activités concernent des pipelines et des installations connexes, des lignes internationales de transport d'électricité, l'énergie renouvelable extracôtière, les droits et tarifs, les exportations et les importations d'énergie, l'exploration pétrolière et gazière et le forage dans certaines zones situées dans le Nord et au large des côtes du Canada.","BXT04","Cadre de réglementation","","","195 - Régie canadienne de l'énergie"
"Ressources naturelles",,"Régie canadienne de l'énergie","BXU00","Information sur l'énergie","Recueillir, surveiller, analyser et publier des renseignements sur les marchés et la demande d'énergie, les sources d'énergie, la sécurité et la sûreté des pipelines et des lignes internationales de transport d'électricité.","BXU01","Information sur les filières énergétiques","","","195 - Régie canadienne de l'énergie"
"Ressources naturelles",,"Régie canadienne de l'énergie","BXU00","Information sur l'énergie","Recueillir, surveiller, analyser et publier des renseignements sur les marchés et la demande d'énergie, les sources d'énergie, la sécurité et la sûreté des pipelines et des lignes internationales de transport d'électricité.","BXU02","Information sur les pipelines","","","195 - Régie canadienne de l'énergie"
"Ressources naturelles",,"Régie canadienne de l'énergie","BXV00","Mobilisation","Mener des activités de mobilisation nationales et régionales auprès des peuples autochtones et des parties prenantes par la forme d'un dialogue ouvert, des questions, d'un partage de points de vue et d'une collaboration. Ces activités portent sur l'ensemble des décisions et des actions qui ont trait au mandat conféré par la loi.","BXV01","Mobilisation des parties prenantes","","","195 - Régie canadienne de l'énergie"
"Ressources naturelles",,"Régie canadienne de l'énergie","BXV00","Mobilisation","Mener des activités de mobilisation nationales et régionales auprès des peuples autochtones et des parties prenantes par la forme d'un dialogue ouvert, des questions, d'un partage de points de vue et d'une collaboration. Ces activités portent sur l'ensemble des décisions et des actions qui ont trait au mandat conféré par la loi.","BXV02","Mobilisation des Autochtones","","","195 - Régie canadienne de l'énergie"
