Ministry_name-Portefeuilleministériel_nom,Other-than-budgetary-expenditures_Autres-que-depenses-budgetaires,EntityDept_name_fra-EntitéMin_nom_fra,ProgramorCoreResponsibility-ProgrammeouResponsabilitéessentielle_code_PROG,ProgramorCoreResponsibility_name-ProgrammeouResponsabilitéessentielle_nom_PROG,ProgramorCoreResponsibility-ProgrammeouResponsabilitéessentielle_description_PROG,ProgramInventory-Répertoiredesprogrammes_code_PROG,ProgramInventory_name-Répertoiredesprogrammes_nom_PROG,ProgramInventory-Répertoiredesprogrammes_description_PROG,Notes,Department_specific-Particulier_au_ministère
"Patrimoine Canadien",,"Conseil de la radiodiffusion et des télécommunications canadiennes","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.",,,"","1 Ce ministère n'a pas à ventiler les dépenses relatives aux services internes en utilisant les codes de programmes spécifiques aux groupes suivants : services de gestion et de surveillance, services des communications, services juridiques, services de gestion des ressources humaines, services de gestion des finances, services de gestion de l'information, services des technologies de l'information, services de gestion des biens, services de gestion du matériel, services de gestion des acquisitions et autres services administratifs. Ce ministère utilisera strictement le code des services internes.","016 - Conseil de la radiodiffusion et des télécommunications canadiennes"
"Patrimoine Canadien",,"Bibliothèque et Archives du Canada","BSI00","Acquérir et préserver le patrimoine documentaire","","BSI01","Acquisition et traitement de documents gouvernementaux","","","145 - Bibliothèque et Archives du Canada"
"Patrimoine Canadien",,"Bibliothèque et Archives du Canada","BSI00","Acquérir et préserver le patrimoine documentaire","","BSI02","Acquisition et traitement du patrimoine publié","","","145 - Bibliothèque et Archives du Canada"
"Patrimoine Canadien",,"Bibliothèque et Archives du Canada","BSI00","Acquérir et préserver le patrimoine documentaire","","BSI03","Acquisition et traitement d'archives privées","","","145 - Bibliothèque et Archives du Canada"
"Patrimoine Canadien",,"Bibliothèque et Archives du Canada","BSI00","Acquérir et préserver le patrimoine documentaire","","BSI04","Préservation","","","145 - Bibliothèque et Archives du Canada"
"Patrimoine Canadien",,"Bibliothèque et Archives du Canada","BSJ00","Donner accès au patrimoine documentaire","","BSJ01","Services publics","","","145 - Bibliothèque et Archives du Canada"
"Patrimoine Canadien",,"Bibliothèque et Archives du Canada","BSJ00","Donner accès au patrimoine documentaire","","BSJ02","Sensibilisation et soutien aux collectivités","","","145 - Bibliothèque et Archives du Canada"
"Patrimoine Canadien",,"Bibliothèque et Archives du Canada","BSJ00","Donner accès au patrimoine documentaire","","BSJ03","Accès à l'information et protection des renseignements personnels","","","145 - Bibliothèque et Archives du Canada"
"Patrimoine Canadien",,"Bibliothèque et Archives du Canada","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.",,,"","1 Ce ministère n'a pas à ventiler les dépenses relatives aux services internes en utilisant les codes de programmes spécifiques aux groupes suivants : services de gestion et de surveillance, services des communications, services juridiques, services de gestion des ressources humaines, services de gestion des finances, services de gestion de l'information, services des technologies de l'information, services de gestion des biens, services de gestion du matériel, services de gestion des acquisitions et autres services administratifs. Ce ministère utilisera strictement le code des services internes.","145 - Bibliothèque et Archives du Canada"
"Patrimoine Canadien",,"Société du Centre national des Arts","BSK00","Société du Centre national des Arts","",,,"","","135 - Patrimoine canadien (Ministère du)"
"Patrimoine Canadien",,"Commission des champs de bataille nationaux","BFO00","Conservation","","BFO01","Entretien des infrastructures et sécurité","","","102 - Commission des champs de bataille nationaux"
"Patrimoine Canadien",,"Commission des champs de bataille nationaux","BFY00","Promotion du patrimoine","","BFY01","Activités pédagogiques, culturelles et patrimoniales","","","102 - Commission des champs de bataille nationaux"
"Patrimoine Canadien",,"Commission des champs de bataille nationaux","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.",,,"","1 Ce ministère n'a pas à ventiler les dépenses relatives aux services internes en utilisant les codes de programmes spécifiques aux groupes suivants : services de gestion et de surveillance, services des communications, services juridiques, services de gestion des ressources humaines, services de gestion des finances, services de gestion de l'information, services des technologies de l'information, services de gestion des biens, services de gestion du matériel, services de gestion des acquisitions et autres services administratifs. Ce ministère utilisera strictement le code des services internes.","102 - Commission des champs de bataille nationaux"
"Patrimoine Canadien",,"Office national du film","BSM00","Programmation et production audiovisuelles","","BSM01","Programmation et production audiovisuelles","","","039 - Office national du film"
"Patrimoine Canadien",,"Office national du film","BSP00","Accessibilité des œuvres et interaction avec les auditoires","","BSP01","Distribution des œuvres et interaction avec les auditoires","","","039 - Office national du film"
"Patrimoine Canadien",,"Office national du film","BSP00","Accessibilité des œuvres et interaction avec les auditoires","","BSP02","Promotion des œuvres et rayonnement de l'Office national du film","","","039 - Office national du film"
"Patrimoine Canadien",,"Office national du film","BSP00","Accessibilité des œuvres et interaction avec les auditoires","","BSP03","Préservation, conservation et numérisation des œuvres","","","039 - Office national du film"
"Patrimoine Canadien",,"Office national du film","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.",,,"","1 Ce ministère n'a pas à ventiler les dépenses relatives aux services internes en utilisant les codes de programmes spécifiques aux groupes suivants : services de gestion et de surveillance, services des communications, services juridiques, services de gestion des ressources humaines, services de gestion des finances, services de gestion de l'information, services des technologies de l'information, services de gestion des biens, services de gestion du matériel, services de gestion des acquisitions et autres services administratifs. Ce ministère utilisera strictement le code des services internes.","039 - Office national du film"
