Ministry_name-Portefeuilleministériel_nom,Other-than-budgetary-expenditures_Autres-que-depenses-budgetaires,EntityDept_name_Eng-EntitéMin_nom_ang,ProgramorCoreResponsibility-ProgrammeouResponsabilitéessentielle_code_PROG,ProgramorCoreResponsibility_name-ProgrammeouResponsabilitéessentielle_nom_PROG,ProgramorCoreResponsibility-ProgrammeouResponsabilitéessentielle_description_PROG,ProgramInventory-Répertoiredesprogrammes_code_PROG,ProgramInventory_name-Répertoiredesprogrammes_nom_PROG,ProgramInventory-Répertoiredesprogrammes_description_PROG,Notes,Department_specific-Particulier_au_ministère
"Crown-Indigenous Relations",,"Crown-Indigenous Relations and Northern Affairs (Department of)","BWM00","Crown-Indigenous Relations","","BWM03","Specific Claims","","","042 - Department of Crown-Indigenous Relations and Northern Affairs"
"Crown-Indigenous Relations",,"Crown-Indigenous Relations and Northern Affairs (Department of)","BWM00","Crown-Indigenous Relations","","BWM04","Management and Implementation of Agreements and Treaties","","","042 - Department of Crown-Indigenous Relations and Northern Affairs"
"Crown-Indigenous Relations",,"Crown-Indigenous Relations and Northern Affairs (Department of)","BWM00","Crown-Indigenous Relations","","BWM05","Consultation and Accommodation","","","042 - Department of Crown-Indigenous Relations and Northern Affairs"
"Crown-Indigenous Relations",,"Crown-Indigenous Relations and Northern Affairs (Department of)","BWM00","Crown-Indigenous Relations","","BWM09","Other Claims","","","042 - Department of Crown-Indigenous Relations and Northern Affairs"
"Crown-Indigenous Relations",,"Crown-Indigenous Relations and Northern Affairs (Department of)","BWM00","Crown-Indigenous Relations","","BWM10","First Nation Jurisdiction over Land and Fiscal Management","","","042 - Department of Crown-Indigenous Relations and Northern Affairs"
"Crown-Indigenous Relations",,"Crown-Indigenous Relations and Northern Affairs (Department of)","BWM00","Crown-Indigenous Relations","","BWM13","Indian Residential Schools Settlement Agreement","","","042 - Department of Crown-Indigenous Relations and Northern Affairs"
"Crown-Indigenous Relations",,"Crown-Indigenous Relations and Northern Affairs (Department of)","BWM00","Crown-Indigenous Relations","","BWM14","Residential Schools Legacy","","","042 - Department of Crown-Indigenous Relations and Northern Affairs"
"Crown-Indigenous Relations",,"Crown-Indigenous Relations and Northern Affairs (Department of)","BWM00","Crown-Indigenous Relations","","BWM15","Indigenous Engagement and Capacity Support","","","042 - Department of Crown-Indigenous Relations and Northern Affairs"
"Crown-Indigenous Relations",,"Crown-Indigenous Relations and Northern Affairs (Department of)","BWM00","Crown-Indigenous Relations","","BWM16","Indigenous-led Services","","","042 - Department of Crown-Indigenous Relations and Northern Affairs"
"Crown-Indigenous Relations",,"Crown-Indigenous Relations and Northern Affairs (Department of)","BWR00","Northern Affairs","","BWR04","Climate Change Adaptation and Clean Energy","","","042 - Department of Crown-Indigenous Relations and Northern Affairs"
"Crown-Indigenous Relations",,"Crown-Indigenous Relations and Northern Affairs (Department of)","BWR00","Northern Affairs","","BWR05","Northern Strategic and Science Policy","","","042 - Department of Crown-Indigenous Relations and Northern Affairs"
"Crown-Indigenous Relations",,"Crown-Indigenous Relations and Northern Affairs (Department of)","BWR00","Northern Affairs","","BWR06","Northern Regulatory and Legislative Frameworks","","","042 - Department of Crown-Indigenous Relations and Northern Affairs"
"Crown-Indigenous Relations",,"Crown-Indigenous Relations and Northern Affairs (Department of)","BWR00","Northern Affairs","","BWR07","Northern and Arctic Environmental Sustainability","","","042 - Department of Crown-Indigenous Relations and Northern Affairs"
"Crown-Indigenous Relations",,"Crown-Indigenous Relations and Northern Affairs (Department of)","BWR00","Northern Affairs","","BWR08","Northern Contaminated Sites","","","042 - Department of Crown-Indigenous Relations and Northern Affairs"
"Crown-Indigenous Relations",,"Crown-Indigenous Relations and Northern Affairs (Department of)","BWR00","Northern Affairs","","BWR10","Nutrition North","","","042 - Department of Crown-Indigenous Relations and Northern Affairs"
