service_id;service_name_en;service_name_fr;fiscal_yr;department_en;department_fr;org_id
1218;Authorized Service Provider Accreditation, Registration and Renewal;Renouvellement d'un fournisseur de services autorisé;2023-2024;Innovation, Science and Economic Development Canada;Innovation, Sciences et Développement économique Canada;130
1219;Contaminated Sites On Reserve Program;Programme des sites contaminés dans les réserves;2018-2019;Crown-Indigenous Relations and Northern Affairs Canada;Relations Couronne-Autochtones et Affaires du Nord Canada;129
1220;Approvals;Approbations;2023-2024;Office of the Superintendent of Financial Institutions Canada;Bureau du surintendant des institutions financières Canada;253
1221;Bankruptcy and Insolvency Records Search;Recherche de dossiers de faillite et d'insolvabilité;2023-2024;Innovation, Science and Economic Development Canada;Innovation, Sciences et Développement économique Canada;130
1222;Licensed Insolvency Trustee (LIT) Licence Renewal;Renouvellement de Licence de syndics autorisés en insolvabilité (SAI);2023-2024;Innovation, Science and Economic Development Canada;Innovation, Sciences et Développement économique Canada;130
1223;Heritage Designations;Désignation patrimoniales;2023-2024;Parks Canada;Parcs Canada;263
1225;Federal Heritage Buildings Review Office;Bureau d'examen des édifices fédéraux du patrimoine;2023-2024;Parks Canada;Parcs Canada;263
1228;Rulings / Interpretations;Décisions / interprétations;2023-2024;Office of the Superintendent of Financial Institutions Canada;Bureau du surintendant des institutions financières Canada;253
1229;Amend, upon ministerial approval, Schedule I of The First Nation Oil And Gas And;Modifier, avec l’approbation ministérielle, l’annexe 1 de la Loi sur la gestion du pétrole et du gaz des fonds des Premières Nations pour y inclure les Premières Nations ayant tenu avec succès un vote visant à permettre l’exercice de la gouvernance a;2018-2019;Crown-Indigenous Relations and Northern Affairs Canada;Relations Couronne-Autochtones et Affaires du Nord Canada;129
1230;With First Nation consent, issue leases, permits or licenses to industry stakeho;Avec le consentement des Premières Nations, délivrer des baux, des permis ou des licences aux intervenants de l’industrie pour faciliter la prospection pétrolière et gazière et la mise en valeur des ressources sur les terres des Premières Nations. As;2018-2019;Crown-Indigenous Relations and Northern Affairs Canada;Relations Couronne-Autochtones et Affaires du Nord Canada;129
1231;Information and Transaction Services;Le service d'information et de transaction;2020-2021;Parks Canada;Parcs Canada;263
1232;Media Relations;Relations avec les médias;2020-2021;Parks Canada;Parcs Canada;263
1233;Funding for Essential Community-Based Services: First Nations Child and Family Services;Financement des services essentiels communautaires: Services à l’enfance et à la famille des Premières Nations;2023-2024;Department of Indigenous Services;Ministère des Services aux Autochtones;348
1234;Licensed Insolvency Trustee (LIT) License Issuance Decisions;Décisions sur l'octroi d'une licence de syndic autorisé en insolvabilité (SAI);2023-2024;Innovation, Science and Economic Development Canada;Innovation, Sciences et Développement économique Canada;130
1235;Incorporations;Incorporations;2023-2024;Innovation, Science and Economic Development Canada;Innovation, Sciences et Développement économique Canada;130
1236;Funding for Essential Community-Based Services: Assisted Living;Financement des services essentiels communautaires : aide à la vie autonome;2023-2024;Department of Indigenous Services;Ministère des Services aux Autochtones;348
1237;Nuans - Provide Corporate Name Search Report;Nuans-Générer un rapport de dénomination;2022-2023;Innovation, Science and Economic Development Canada;Innovation, Sciences et Développement économique Canada;130
1238;Access to Information and Privacy;Accès à l'information et protection des renseignements personnel;2022-2023;Department of Finance Canada;Ministère des Finances Canada;124
1239;Funding for Essential Community-Based Services: Income Assistance;Financement des services essentiels communautaires : aide au revenu;2023-2024;Department of Indigenous Services;Ministère des Services aux Autochtones;348
1240;Futurpreneur Canada;Futurpreneur Canada;2018-2019;Innovation, Science and Economic Development Canada;Innovation, Sciences et Développement économique Canada;130
1241;Funding Essential Community-Based Services: Family Violence Prevention Shelter Program;Financement des services essentiels communautaires : Programme pour la prévention de la violence familiale;2023-2024;Department of Indigenous Services;Ministère des Services aux Autochtones;348
1242;Canadian Passport;Passeport canadien;2023-2024;Employment and Social Development Canada;Emploi et Développement social Canada;128
1243;Canada Small Business Financing Program (CSBFP);Programme de financement des petites entreprises du Canada (PFPEC);2023-2024;Innovation, Science and Economic Development Canada;Innovation, Sciences et Développement économique Canada;130
1244;Merger Review - Competition Law Enforcement;Examen des fusions – Application du droit de la concurrence;2023-2024;Innovation, Science and Economic Development Canada;Innovation, Sciences et Développement économique Canada;130
1245;Funding for Essential Community-Based Services: Family Violence Prevention Shelt;Financement des services essentiels communautaires : Financement aux refuges pour la prévention de la violence familiale;2019-2020;Department of Indigenous Services;Ministère des Services aux Autochtones;348
1246;Information Centre - Law Enforcement;Centre d'information - Application de la loi;2023-2024;Innovation, Science and Economic Development Canada;Innovation, Sciences et Développement économique Canada;130
1247;Funding for Essential Community-Based Services: Urban Programming for Indigenous Peoples;Financement des services essentiels communautaires : Programmes urbains pour les peuples autochtones;2023-2024;Department of Indigenous Services;Ministère des Services aux Autochtones;348
1248;CA Identification Number Application & Updates;Numéro d'identification CA Demande et mises à jour;2023-2024;Innovation, Science and Economic Development Canada;Innovation, Sciences et Développement économique Canada;130
1249;Copies of Corporate Documents and Certificates;Copies de documents constitutifs et certificats;2023-2024;Office of the Superintendent of Financial Institutions Canada;Bureau du surintendant des institutions financières Canada;253
125;Domestic Statistics and Market Information Web;Statistiques canadiennes et site Web d'information sur les marchés;2023-2024;Agriculture and Agri-Food Canada;Agriculture et Agroalimentaire Canada;1
1250;Written Opinions;Avis écrits;2023-2024;Innovation, Science and Economic Development Canada;Innovation, Sciences et Développement économique Canada;130
1251;Capital Confirmations;Confirmations de la qualité des fonds propres;2023-2024;Office of the Superintendent of Financial Institutions Canada;Bureau du surintendant des institutions financières Canada;253
1252;In-Person Service;Service en personne;2023-2024;Employment and Social Development Canada;Emploi et Développement social Canada;128
1253;Register Industrial Designs;Enregistrement de dessins industriels;2023-2024;Innovation, Science and Economic Development Canada;Innovation, Sciences et Développement économique Canada;130
1254;Office for Client Satisfaction;Bureau de la satisfaction des clients;2023-2024;Employment and Social Development Canada;Emploi et Développement social Canada;128
1255;Register Copyrights;Enregistrement de droits d'auteur;2023-2024;Innovation, Science and Economic Development Canada;Innovation, Sciences et Développement économique Canada;130
1256;Labour Market Impact Assessment;Études d’impact sur le marché du travail;2023-2024;Employment and Social Development Canada;Emploi et Développement social Canada;128
1257;Disability Pension and Pain and Suffering Compensation;Pension d'invalidité et indemnité pour douleur et souffrance;2023-2024;Veterans Affairs Canada;Anciens Combattants Canada;139
1258;Register Trademarks;Enregistrement de marques de commerce;2023-2024;Innovation, Science and Economic Development Canada;Innovation, Sciences et Développement économique Canada;130
1260;Canada Lands Survey System;Système d'arpentage des terres du Canada;2023-2024;Natural Resources Canada;Ressources naturelles Canada;134
1261;Career Impact Allowance;Allocation pour incidence sur la carrière;2018-2019;Veterans Affairs Canada;Anciens Combattants Canada;139
1262;Exceptional Incapacity Allowance;Allocation d'incapacité exceptionnelle;2023-2024;Veterans Affairs Canada;Anciens Combattants Canada;139
1263;Treatment Allowance;Allocation de traitement;2023-2024;Veterans Affairs Canada;Anciens Combattants Canada;139
1264;Attendance Allowance;Allocation pour soins;2023-2024;Veterans Affairs Canada;Anciens Combattants Canada;139
1265;IP Advisory Services;Service de conseils en PI;2023-2024;Innovation, Science and Economic Development Canada;Innovation, Sciences et Développement économique Canada;130
1266;Management of Grants and Contributions (Gs&Cs) for Employment and Social Development Programs;Administration des subventions et contributions (S et C) pour les programmes d’Emploi et Développement social;2023-2024;Employment and Social Development Canada;Emploi et Développement social Canada;128
1267;Grant Patents;Délivrance de brevets;2023-2024;Innovation, Science and Economic Development Canada;Innovation, Sciences et Développement économique Canada;130
1268;Connect to Innovate (CTI);Brancher pour innover;2023-2024;Innovation, Science and Economic Development Canada;Innovation, Sciences et Développement économique Canada;130
1269;Financial Support for Long Term Care;Aide financière pour soins de longue durée;2023-2024;Veterans Affairs Canada;Anciens Combattants Canada;139
127;Canadian Soil Information Services (CanSIS);Système d’information sur les sols du Canada (SISCan);2023-2024;Agriculture and Agri-Food Canada;Agriculture et Agroalimentaire Canada;1
1270;Healthcare Costs and Supports;Coûts de soins de santé et soutien;2023-2024;Veterans Affairs Canada;Anciens Combattants Canada;139
1271;Veterans Independence Grants & Reimbursements;Programme pour l'autonomie des anciens combattants – Subventions et remboursements;2023-2024;Veterans Affairs Canada;Anciens Combattants Canada;139
1272;Educational Assistance for Children;Aide à l'éducation pour les enfants;2023-2024;Veterans Affairs Canada;Anciens Combattants Canada;139
1273;War Veterans Allowance;Allocation aux anciens combattants;2023-2024;Veterans Affairs Canada;Anciens Combattants Canada;139
1274;Accessible Technology Development Program (ATP);Programme de développement de la technologie accessible;2023-2024;Innovation, Science and Economic Development Canada;Innovation, Sciences et Développement économique Canada;130
